added_at,id,name,popularity,uri,artist,album,release_date,duration_ms,length,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,mode,key,genres,genre_group
2021-06-16T19:59:17Z,387fUVU9I6ctXvtFkKDI5e,Priestess,21,spotify:track:387fUVU9I6ctXvtFkKDI5e,Harvey Sutherland,Priestess / Bravado,2016-11-04,546346,546346.0,0.841,0.0247,0.515,0.864,0.0804,-9.059,0.0532,122.981,4.0,0.727,0.0,2.0,"australian house, deep house, float house",house
2021-06-16T05:56:02Z,57Y3UccJEJqT8w8RWkUAz0,Upside Down,0,spotify:track:57Y3UccJEJqT8w8RWkUAz0,Diana Ross,Diana,1980-05-22,244826,244826.0,0.887,0.079,0.904,0.0101,0.0165,-5.107,0.0703,107.955,4.0,0.89,0.0,5.0,"adult standards, dance pop, disco, mellow gold, motown, quiet storm, soul",soul
2021-06-08T16:26:02Z,3oHpnrupsyl38Q1QL1fc66,Tropicololo,2,spotify:track:3oHpnrupsyl38Q1QL1fc66,Melodiesinfonie,A Journey to You,2019-04-26,332820,332820.0,0.844,0.22,0.558,0.0315,0.0693,-10.004,0.1,116.969,4.0,0.815,1.0,1.0,"chillhop, indie jazz, indie r&b, indie soul, uk contemporary jazz",indie
2021-06-08T16:23:55Z,75agN5R0pxJxG4RZ3StZM8,A muto,0,spotify:track:75agN5R0pxJxG4RZ3StZM8,Esa,The Best of Esa,1995-12-04,425800,425800.0,0.811,0.0585,0.756,0.000673,0.0702,-11.559,0.0878,112.406,4.0,0.791,0.0,4.0,,
2021-06-06T18:45:11Z,7wWw7hBmErNg9u5w6Xx0vy,Make It with You,70,spotify:track:7wWw7hBmErNg9u5w6Xx0vy,Bread,On the Waters,1970,192200,192200.0,0.629,0.66,0.356,0.000617,0.173,-11.135,0.0246,83.886,4.0,0.472,1.0,4.0,"adult standards, folk rock, mellow gold, soft rock",folk
2021-06-06T02:36:08Z,1T3ht7FzIsyZy0TJHpYQl5,Tesla,0,spotify:track:1T3ht7FzIsyZy0TJHpYQl5,RIZ LA VIE,Feed. (Deluxe),2020-12-18,159490,159490.0,0.665,0.056,0.561,0.0,0.0823,-5.072,0.0561,159.949,4.0,0.296,1.0,0.0,bedroom soul,soul
2021-06-05T21:26:10Z,4wqzOaLxiCRy2Et8tRyNSX,The Thrill,75,spotify:track:4wqzOaLxiCRy2Et8tRyNSX,Wiz Khalifa,The Thrill,2020-11-11,234333,234333.0,0.817,0.277,0.775,0.0,0.108,-4.767,0.108,126.984,4.0,0.806,0.0,10.0,"dance pop, hip hop, pittsburgh rap, pop rap, rap, southern hip hop, trap",rap
2021-06-04T10:00:53Z,6hs3SDnbO3f6VQuPO4KBEb,Send Me on My Way,69,spotify:track:6hs3SDnbO3f6VQuPO4KBEb,Various Artists,Music From Party of Five,1996-11-12,263333,263333.0,0.5,0.114,0.681,4.01e-05,0.139,-9.556,0.0672,119.46,4.0,0.745,1.0,0.0,"disco, funk, post-disco, quiet storm, soul",funk
2021-06-04T09:58:11Z,7bx4zW72qdZKBb8p6g80jb,Ça Plane Pour Moi,53,spotify:track:7bx4zW72qdZKBb8p6g80jb,Plastic Bertrand,Ça Plane Pour Moi,2008-05-27,179506,179506.0,0.489,0.176,0.788,7.98e-05,0.196,-11.654,0.0452,165.877,4.0,0.88,1.0,10.0,classic belgian pop,pop
2021-05-30T19:48:03Z,2AJAldXCxupDE8dHFpZ7Oa,Ain't No Sunshine,45,spotify:track:2AJAldXCxupDE8dHFpZ7Oa,José James,Lean On Me,2018-09-28,195562,195562.0,0.765,0.452,0.394,0.0156,0.205,-7.478,0.0595,75.997,3.0,0.587,0.0,4.0,"belgian modern jazz, contemporary vocal jazz, funk, indie jazz, neo soul, soul",funk
2021-05-30T19:47:14Z,0dSPznKUTcxm3WZUURVjiI,They Can’t Take That Away From Me,50,spotify:track:0dSPznKUTcxm3WZUURVjiI,Various Artists,Fifty Shades Darker (Original Motion Picture Soundtrack),2017-02-10,124986,124986.0,0.532,0.863,0.263,2.43e-06,0.119,-9.845,0.0307,107.868,3.0,0.321,1.0,2.0,"disco, funk, post-disco, quiet storm, soul",funk
2021-05-30T14:25:16Z,0ApwKhBtT0vj3aVBqAlFN0,Everybody Loves The Sunshine,0,spotify:track:0ApwKhBtT0vj3aVBqAlFN0,Takuya Kuroda,Rising Son,2014-01-01,565502,565502.0,0.831,0.04,0.319,0.256,0.0927,-11.31,0.0584,83.007,4.0,0.441,0.0,5.0,"indie jazz, indie soul, japanese jazz, uk contemporary jazz",indie
2021-05-30T12:32:37Z,2rDUIqIVQUOSIMp8sljm22,Good Thing,0,spotify:track:2rDUIqIVQUOSIMp8sljm22,Brookes Brothers,Good Thing,2019-04-12,189870,189870.0,0.461,0.00109,0.918,0.0276,0.0984,-4.878,0.0405,174.013,4.0,0.0379,0.0,1.0,"dancefloor dnb, drum and bass, jump up, liquid funk, uk dnb",funk
2021-05-30T12:17:16Z,3BjeMjNgEAQIjtGYInToUu,She Sings for Me,29,spotify:track:3BjeMjNgEAQIjtGYInToUu,GLXY,She Sings for Me,2020-02-21,301655,301655.0,0.333,0.0384,0.73,0.31,0.0694,-5.562,0.0652,174.034,4.0,0.137,0.0,8.0,"deep dnb, liquid funk, uk dnb",funk
2021-05-30T12:12:24Z,3VCNFBbkupe2DjEFVe5R58,Rain,41,spotify:track:3VCNFBbkupe2DjEFVe5R58,45 Roller,Rain / Outrun,2020-08-05,174000,174000.0,0.612,8.03e-05,0.946,0.311,0.193,-2.515,0.0577,177.017,4.0,0.454,1.0,1.0,uk dnb,
2021-05-30T12:10:22Z,5DYRbPE5eUiW3I3bakPmo0,The Connection,34,spotify:track:5DYRbPE5eUiW3I3bakPmo0,Degs,The Connection,2021-03-19,295172,295172.0,0.588,0.296,0.654,5.6e-05,0.13,-6.933,0.255,173.737,4.0,0.0546,1.0,5.0,"liquid funk, uk dnb",funk
2021-05-30T12:07:00Z,5yZ0qWaaLroWRwM7f1YZ3W,Harmony,38,spotify:track:5yZ0qWaaLroWRwM7f1YZ3W,Origin8a & Propa,Harmony,2021-03-15,158620,158620.0,0.599,0.00841,0.974,0.101,0.0619,-1.851,0.0904,173.955,4.0,0.478,0.0,4.0,,
2021-05-30T12:04:25Z,6DYSo8I61kRkrlJt5NetLw,Mystic Sunset,41,spotify:track:6DYSo8I61kRkrlJt5NetLw,DJ Marky,Yellow Shoes / Mystic Sunset,2011-07-18,325833,325833.0,0.566,0.00331,0.988,0.744,0.0812,-4.348,0.0731,174.007,4.0,0.841,1.0,7.0,"brazilian dnb, drum and bass, jazzy dnb, jungle, liquid funk, sambass, uk dnb",funk
2021-05-30T11:43:09Z,2kYWUts7EfW8SpSFbOxlGb,Out Of Line,34,spotify:track:2kYWUts7EfW8SpSFbOxlGb,Halogenix,Out Of Line,2019-05-24,331034,331034.0,0.716,0.123,0.787,0.0171,0.155,-4.28,0.0723,86.999,4.0,0.308,0.0,11.0,"deep liquid bass, drum and bass, liquid funk, uk dnb",funk
2021-05-30T11:34:09Z,6i511YzpgGLgpMfIoAsmJ4,Ghost Notes,34,spotify:track:6i511YzpgGLgpMfIoAsmJ4,Dexcell,Ghost Notes,2020-03-20,291724,291724.0,0.583,0.00359,0.805,0.0243,0.121,-4.672,0.0483,174.018,4.0,0.151,0.0,1.0,"deep liquid, liquid funk, uk dnb",funk
2021-05-30T11:23:04Z,34unvQ6khlAbtGX4Tw6auS,Platoon - SpectraSoul Remix,0,spotify:track:34unvQ6khlAbtGX4Tw6auS,Jungle,Platoon (SpectraSoul Remix),2012,199534,199534.0,0.606,0.00102,0.819,0.339,0.127,-4.225,0.0408,172.036,4.0,0.334,1.0,5.0,"indie soul, uk contemporary r&b",indie
2021-05-29T20:11:06Z,5jazPGmp8cbIWRjdO34J6O,Therapy,8,spotify:track:5jazPGmp8cbIWRjdO34J6O,Jesusdapnk,Therapy,2020-10-23,371520,371520.0,0.708,0.00356,0.866,0.89,0.0264,-9.638,0.103,125.005,4.0,0.509,1.0,0.0,,
2021-05-29T19:57:52Z,7AMDO53xmNIApwVUy7bad5,I Don't - Original Mix,21,spotify:track:7AMDO53xmNIApwVUy7bad5,Angelo Ferreri,I Don't,2021-05-03,378062,378062.0,0.764,0.0156,0.946,0.91,0.116,-7.307,0.0485,125.082,4.0,0.913,1.0,6.0,"deep house, disco house, funky house, funky tech house, house, italian tech house, jackin house, vocal house",funk
2021-05-28T11:26:10Z,0lmzmht19LRBtsy8BusjHH,24k,47,spotify:track:0lmzmht19LRBtsy8BusjHH,Tkay Maidza,"Last Year Was Weird, Vol.2",2020-08-07,233537,233537.0,0.784,0.285,0.762,0.0,0.626,-6.677,0.481,117.987,4.0,0.602,0.0,2.0,"alternative r&b, australian hip hop, escape room",r&b
2021-05-28T10:53:22Z,56lA2uFToIgCn1nKlX8B9M,Tears Keep On Falling,6,spotify:track:56lA2uFToIgCn1nKlX8B9M,Mr President,One Night,2020-08-05,246093,246093.0,0.818,0.00831,0.645,0.884,0.201,-11.285,0.0446,132.996,4.0,0.974,1.0,1.0,,
2021-05-28T09:50:06Z,1LSVH0PyKH3Yc2AWzr3HKZ,Midnight or Late Afternoon,0,spotify:track:1LSVH0PyKH3Yc2AWzr3HKZ,Mike Simonetti,MIKE FEEL LOVE,2017-08-24,360461,360461.0,0.745,7.46e-05,0.942,0.594,0.0871,-7.886,0.0424,120.013,4.0,0.543,0.0,10.0,,
2021-05-27T14:14:54Z,1Rgj113AaUPHeRWCRubD9n,My Life (In The Sunshine),41,spotify:track:1Rgj113AaUPHeRWCRubD9n,Rico,A Day In The Life....,2008-04-11,252826,252826.0,0.545,0.15,0.626,0.0,0.183,-6.557,0.186,80.43,4.0,0.614,0.0,11.0,dutch hip hop,hip hop
2021-05-25T09:53:32Z,5Z0HDixFz1mtvPOXLtCKU9,Born To Be Blue,47,spotify:track:5Z0HDixFz1mtvPOXLtCKU9,Chet Baker,Baby Breeze (Expanded Edition),1965-01-01,246160,246160.0,0.377,0.736,0.197,0.00406,0.0943,-15.368,0.0515,68.739,4.0,0.243,1.0,1.0,"adult standards, cool jazz, jazz, jazz trumpet, lounge, vocal jazz",jazz
2021-05-24T11:54:47Z,2xLDPBSrQykCTBemVeksxT,Fresh Start - Folamour Remix,32,spotify:track:2xLDPBSrQykCTBemVeksxT,Lucien Kimono,Horizon (Remix),2018-10-10,394000,394000.0,0.767,0.0781,0.822,0.75,0.0987,-10.282,0.0451,119.985,4.0,0.554,1.0,2.0,french indietronica,indie
2021-05-21T20:22:25Z,588oay82rTNC7Uv2cZSfZt,Where the Party At,24,spotify:track:588oay82rTNC7Uv2cZSfZt,Sosa UK,The Sax,2020-09-18,186045,186045.0,0.804,0.000788,0.844,0.823,0.0676,-7.499,0.081,128.991,4.0,0.432,1.0,7.0,house,house
2021-05-21T20:17:30Z,0OmJeZdSjMC0KNiptbAhtP,Funk D Beat,18,spotify:track:0OmJeZdSjMC0KNiptbAhtP,Sosa UK,The Sax,2020-09-18,186045,186045.0,0.797,0.00353,0.943,0.948,0.107,-7.723,0.0675,129.014,4.0,0.302,0.0,11.0,house,house
2021-05-21T20:15:01Z,6zgyLKHB8cX0t3Xgh4Qjhh,The Sax,44,spotify:track:6zgyLKHB8cX0t3Xgh4Qjhh,Sosa UK,The Sax,2020-09-18,189086,189086.0,0.773,0.00124,0.96,0.832,0.0565,-7.886,0.0737,132.006,4.0,0.653,1.0,7.0,house,house
2021-05-21T12:52:25Z,3k14SVUiB1ZYeTwNE57B3u,We lift our hands in the Sanctuary - (DJ Spen MF Remix),11,spotify:track:3k14SVUiB1ZYeTwNE57B3u,Various Artists,DJ Oji presents POJI Divas,2017-04-17,460487,460487.0,0.823,0.000129,0.47,0.128,0.0473,-11.704,0.0726,126.01,4.0,0.707,0.0,4.0,"disco, funk, post-disco, quiet storm, soul",funk
2021-05-21T12:22:14Z,2BUL7sF7y5oBYUQarVCukR,Pasilda - Knee Deep Mix,57,spotify:track:2BUL7sF7y5oBYUQarVCukR,Afro Medusa,Pasilda,2016-01-29,209500,209500.0,0.714,0.000178,0.783,0.881,0.0841,-5.979,0.0383,127.01,4.0,0.539,0.0,5.0,"classic house, deep house, disco house, funky house, latin house, vocal house",funk
2021-05-20T21:58:36Z,618hiI74zBL8UVgAvfmkLj,Riding with the King,56,spotify:track:618hiI74zBL8UVgAvfmkLj,Eric Clapton,Riding with the King,2000-06-13,264240,264240.0,0.462,0.384,0.796,0.0,0.296,-6.202,0.0322,204.028,4.0,0.824,1.0,9.0,"blues rock, classic rock, electric blues, rock",blues
2021-05-20T21:49:46Z,18oZPN7CiIBIUymVQeGtDX,Magnificent Romeo,43,spotify:track:18oZPN7CiIBIUymVQeGtDX,Basement Jaxx,The Singles,2005-03-21,268600,268600.0,0.741,0.231,0.841,0.00354,0.0905,-5.716,0.0427,122.915,4.0,0.901,1.0,1.0,"alternative dance, big beat, dance pop, electronica, filter house, new rave, vocal house",electronic
2021-05-20T20:18:01Z,1gEB5InUzgNLHPv8H34v54,"Wake Up, Get Down",52,spotify:track:1gEB5InUzgNLHPv8H34v54,Cupidon,"Wake Up, Get Down",2021-04-09,259816,259816.0,0.747,0.372,0.453,0.000276,0.125,-10.563,0.429,108.911,4.0,0.374,0.0,10.0,,
2021-05-20T19:58:06Z,2z23esRrYGHqF516FJeUUI,Love Life (feat. Macy Gray) - Josh Butler Remix,31,spotify:track:2z23esRrYGHqF516FJeUUI,Fatboy Slim,Halfway Between the Gutter and the Stars (15th Anniversary),2015-05-25,380816,380816.0,0.811,0.000722,0.557,0.715,0.0378,-10.737,0.0613,123.006,4.0,0.745,0.0,11.0,big beat,
2021-05-19T21:32:45Z,7CsxesOtrevwZIXb8TzRrW,Love Rescue,27,spotify:track:7CsxesOtrevwZIXb8TzRrW,Danny Russell,The Love Rescue E.P.,2020-09-21,360983,360983.0,0.898,0.00511,0.587,0.727,0.13,-8.741,0.0546,122.014,4.0,0.917,0.0,4.0,,
2021-05-19T15:06:55Z,6vB49BJ70zBpDrrAPwdaB8,Drive Slow,59,spotify:track:6vB49BJ70zBpDrrAPwdaB8,Kanye West,Late Registration,2005-08-30,272226,272226.0,0.593,0.0306,0.593,9.94e-06,0.229,-8.216,0.289,81.291,1.0,0.488,1.0,11.0,"chicago rap, rap",rap
2021-05-19T14:53:57Z,2dxjKgT0li4qBI3QwuN9Ih,Touch The Sky,72,spotify:track:2dxjKgT0li4qBI3QwuN9Ih,Kanye West,Late Registration,2005-08-30,236600,236600.0,0.552,0.0114,0.846,0.0,0.309,-4.912,0.342,98.56,1.0,0.554,1.0,9.0,"chicago rap, rap",rap
2021-05-17T22:07:10Z,6uzaR1z9FDKRPY8lF24RB7,What Am I Here For? (NDATL Vocal) - Danny Krivit Edit,28,spotify:track:6uzaR1z9FDKRPY8lF24RB7,The Vision,Edits by Mr. K,2019-11-01,519224,519224.0,0.806,0.000627,0.621,0.0433,0.0666,-8.918,0.0434,124.012,4.0,0.873,0.0,10.0,"deep house, funky house, vocal house",funk
2021-05-17T22:02:31Z,4OS4TRXB2bBVDGO2hEqBgS,Free - Andrés Remix,29,spotify:track:4OS4TRXB2bBVDGO2hEqBgS,Cool Peepl,Free Pt. I,2014-06-23,361653,361653.0,0.916,0.0139,0.455,0.769,0.185,-6.489,0.0623,122.208,4.0,0.943,0.0,11.0,,
2021-05-17T21:42:06Z,5MJ7jPCEW2daQNNezD4Rxt,6 O'Clock Rock,0,spotify:track:5MJ7jPCEW2daQNNezD4Rxt,Hiatt dB,6 O'Clock Rock,2020-06-03,328858,328858.0,0.683,0.11,0.644,0.131,0.122,-11.195,0.0549,111.015,4.0,0.195,1.0,2.0,,
2021-05-17T21:36:42Z,6XtI7qyGCaPtXghHg4LSgb,Let Me Be Yours,32,spotify:track:6XtI7qyGCaPtXghHg4LSgb,Lillo Thomas,Let Me Be Yours,2009-07-23,317333,317333.0,0.867,0.0569,0.518,2.83e-05,0.0535,-11.902,0.0603,110.694,4.0,0.724,1.0,6.0,post-disco,disco
2021-05-16T15:34:48Z,0E0hcu2pbhAWEp73N8XfZ2,Wish I Didn't Miss You - John Morales M+M Vocal Mix,37,spotify:track:0E0hcu2pbhAWEp73N8XfZ2,Tasha LaRae,Wish I Didn't Miss You (The John Morales Remixes),2020-01-10,528902,528902.0,0.807,0.00284,0.688,0.362,0.0749,-5.452,0.0319,123.006,4.0,0.657,0.0,5.0,soulful house,soul
2021-05-16T13:26:00Z,6yIjtVtnOBeC8SwdVHzAuF,Heard 'Em Say,65,spotify:track:6yIjtVtnOBeC8SwdVHzAuF,Kanye West,Late Registration,2005-08-30,203733,203733.0,0.744,0.0535,0.696,0.0454,0.128,-8.313,0.162,95.07,4.0,0.563,0.0,7.0,"chicago rap, rap",rap
2021-05-16T12:27:26Z,5vOSahSFyo87bRpf3yoBNg,I'm Doing Fine (feat. Amp Dog Knight),44,spotify:track:5vOSahSFyo87bRpf3yoBNg,Moodymann,Black Mahogani,2004-04-01,556280,556280.0,0.797,0.0692,0.343,0.362,0.479,-15.334,0.0495,119.988,4.0,0.536,1.0,11.0,"deep house, detroit house, detroit techno, electronica, float house, microhouse, techno",electronic
2021-05-14T17:21:25Z,4i9ATUqGrKhfzQ0k8UnSBf,Rich Nigga Problems,53,spotify:track:4i9ATUqGrKhfzQ0k8UnSBf,A$AP Rocky,Rich Nigga Problems,2021-02-12,217293,217293.0,0.619,0.103,0.561,0.0,0.45,-7.824,0.417,74.861,4.0,0.587,0.0,5.0,"east coast hip hop, hip hop, rap, trap",rap
2021-05-14T17:10:14Z,171PWhxgdrIOgcAiBPO3Gr,The Count (feat. Wiz Khalifa),66,spotify:track:171PWhxgdrIOgcAiBPO3Gr,Curren$y,The Marina,2018-05-30,194594,194594.0,0.385,0.709,0.757,0.0,0.235,-5.96,0.167,82.673,4.0,0.469,1.0,0.0,"alternative hip hop, dirty south rap, gangster rap, hip hop, new orleans rap, pop rap, rap, southern hip hop, underground hip hop",rap
2021-05-12T12:25:25Z,0Dn3Oj4lZ7jpr0g4r8Ni10,Bang - Harry & Erick Bang In Your Face Mix,17,spotify:track:0Dn3Oj4lZ7jpr0g4r8Ni10,Harry Romero,Bang (Harry & Erick Bang In Your Face Mix),2013-06-14,376032,376032.0,0.836,0.00037,0.774,0.944,0.061,-7.864,0.0633,127.984,4.0,0.425,1.0,1.0,"deep house, funky tech house, house, tech house, tribal house, vocal house",funk
2021-05-11T14:07:38Z,4cNRgR8wNXjHq34OIWKqE1,The Story Continues,28,spotify:track:4cNRgR8wNXjHq34OIWKqE1,Marco Lys,The Story Continues,2017-12-22,290520,290520.0,0.636,0.00277,0.992,0.818,0.967,-5.895,0.0959,124.996,4.0,0.472,0.0,6.0,"funky tech house, italian tech house, tech house",funk
2021-05-09T20:03:34Z,5ZoDwIP1ntHwciLjydJ8X2,My Cherie Amour,66,spotify:track:5ZoDwIP1ntHwciLjydJ8X2,Stevie Wonder,My Cherie Amour,1969-08-01,173306,173306.0,0.574,0.228,0.507,4.57e-06,0.279,-11.343,0.0258,101.085,4.0,0.514,1.0,6.0,"adult standards, funk, motown, quiet storm, soul",funk
2021-05-09T19:54:56Z,04fnzAJxtQZFVbn8N3XrQm,Chapter 7 (feat. Ty),47,spotify:track:04fnzAJxtQZFVbn8N3XrQm,Ezra Collective,Chapter 7,2016-04-20,287320,287320.0,0.787,0.205,0.523,0.0492,0.115,-8.628,0.0603,105.041,4.0,0.803,0.0,7.0,"british jazz, indie jazz, indie soul, uk contemporary jazz",indie
2021-05-09T19:54:54Z,3GI9xOvpvDuU74HmHwlxYz,7th October,0,spotify:track:3GI9xOvpvDuU74HmHwlxYz,Alfa Mist,Antiphon,2017-03-03,249082,249082.0,0.478,0.805,0.386,0.457,0.108,-11.585,0.0484,96.752,4.0,0.134,1.0,2.0,"british jazz, indie jazz, indie soul, uk contemporary jazz",indie
2021-05-09T19:29:04Z,0hqiUxX9U8BhXWGJ9KaP0J,When You Wish Upon A Star,0,spotify:track:0hqiUxX9U8BhXWGJ9KaP0J,Bill Evans,Interplay,1962,342333,342333.0,0.467,0.99,0.0677,0.928,0.204,-22.596,0.0331,102.435,4.0,0.125,1.0,4.0,"bebop, cool jazz, jazz, jazz fusion, jazz piano",jazz
2021-05-07T12:38:21Z,29gsi1zZrZxdStACmTQB0Z,Studio,69,spotify:track:29gsi1zZrZxdStACmTQB0Z,ScHoolboy Q,Oxymoron (Deluxe),2014-01-01,278066,278066.0,0.709,0.0507,0.589,0.0,0.0585,-7.776,0.0433,133.922,3.0,0.58,0.0,8.0,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap, underground hip hop",rap
2021-05-07T10:38:44Z,5FkoSXiJPKTNyYgALRJFhD,ORANGE SODA,81,spotify:track:5FkoSXiJPKTNyYgALRJFhD,Baby Keem,DIE FOR MY BITCH,2019-07-19,129882,129882.0,0.83,0.177,0.564,0.0,0.128,-7.822,0.235,85.042,4.0,0.107,1.0,1.0,"hip hop, rap",rap
2021-05-05T15:12:32Z,0SoXYVY7NYfacA2E1fOZaF,Rich - Edit,0,spotify:track:0SoXYVY7NYfacA2E1fOZaF,Cosmo Sheldrake,Rich (Edit),2015-02-13,152389,152389.0,0.832,0.513,0.439,0.0195,0.119,-10.979,0.0715,97.996,4.0,0.635,0.0,9.0,uk pop,pop
2021-05-05T14:56:50Z,160nK5SvTkjJ3KDIvOLJJr,Asunder,0,spotify:track:160nK5SvTkjJ3KDIvOLJJr,Stee Downes,All In A Day,2008-10-20,349026,349026.0,0.93,0.605,0.419,2.34e-05,0.0974,-7.681,0.0409,106.006,4.0,0.671,0.0,2.0,,
2021-05-05T14:39:08Z,7jpsSQFbwwou7CahUe1lcs,Malala,11,spotify:track:7jpsSQFbwwou7CahUe1lcs,Various Artists,Kitsuné New Faces II,2015-02-23,221093,221093.0,0.85,0.00674,0.62,0.541,0.0983,-7.429,0.0938,112.002,4.0,0.353,0.0,11.0,"disco, funk, post-disco, quiet storm, soul",funk
2021-05-05T13:44:10Z,0yxk1OPw7zJKS3Ddc0CguB,Sorry Maar,0,spotify:track:0yxk1OPw7zJKS3Ddc0CguB,Linde Schöne,Liefde Van De Vloer,2016-09-16,182296,182296.0,0.716,0.768,0.447,0.0,0.084,-9.068,0.0825,112.743,4.0,0.434,0.0,5.0,"dutch pop, dutch singer-songwriter",pop
2021-05-05T13:34:17Z,37ly3ccWf1NwE739AQvKuX,Freaky Feedback Blues,0,spotify:track:37ly3ccWf1NwE739AQvKuX,Benji Hughes,Freaky Feedback Blues,2015-10-09,224160,224160.0,0.924,0.204,0.365,0.00028,0.0767,-10.303,0.0402,103.018,4.0,0.844,1.0,4.0,charlotte nc indie,indie
2021-05-05T12:39:05Z,70We9AqHenA4jcmXmKzJnZ,Doomsday,48,spotify:track:70We9AqHenA4jcmXmKzJnZ,MF DOOM,Best of Mf,2003-09-02,298073,298073.0,0.852,0.105,0.816,0.0,0.0794,-7.809,0.319,95.415,4.0,0.849,0.0,6.0,"alternative hip hop, east coast hip hop, hip hop",hip hop
2021-04-27T14:00:28Z,0QrMI79qOhxVmjICelzbyZ,Nobody,40,spotify:track:0QrMI79qOhxVmjICelzbyZ,David Penn,Nobody,2018-08-24,237941,237941.0,0.891,0.00266,0.865,0.00585,0.0648,-6.183,0.114,121.988,4.0,0.694,1.0,0.0,"deep house, disco house, funky house, funky tech house, house, vocal house",funk
2021-04-27T13:05:40Z,6TUWQibeApt65mfX9ABXlK,Ngeke - Andhim Remix,38,spotify:track:6TUWQibeApt65mfX9ABXlK,Armonica,Ngeke,2018-04-13,384000,384000.0,0.801,0.0201,0.68,0.831,0.0452,-11.255,0.0815,120.0,4.0,0.412,0.0,10.0,"afro house, melodic techno",house
2021-04-25T15:59:02Z,7peWLxjpGsbYjYP3OtKaXj,Everything You Never Had (We Had It All) [feat. Andreya Triana],46,spotify:track:7peWLxjpGsbYjYP3OtKaXj,Breach,Everything You Never Had (We Had It All) (feat. Andreya Triana),2013-11-18,174140,174140.0,0.746,0.00446,0.869,2.04e-05,0.397,-4.012,0.0554,123.946,4.0,0.747,1.0,3.0,house,house
2021-04-25T15:57:29Z,5qnG5K46AMldqlO96i5pKA,FANCY,45,spotify:track:5qnG5K46AMldqlO96i5pKA,Amaarae,THE ANGEL YOU DON'T KNOW,2020-11-12,143159,143159.0,0.799,0.447,0.588,0.232,0.213,-6.161,0.0381,141.009,4.0,0.508,0.0,5.0,"afro r&b, alternative r&b, ghanaian alternative, ghanaian pop",r&b
2021-04-25T13:51:56Z,6WZCsAnUmeBCBVgR9duo4v,Deliquesce - Original Mix,30,spotify:track:6WZCsAnUmeBCBVgR9duo4v,Bodhi,Culture / Deliquesce,2013-02-04,290600,290600.0,0.703,0.00829,0.669,0.842,0.103,-11.293,0.103,127.988,4.0,0.39,0.0,4.0,,
2021-04-25T13:39:55Z,0t67OOS6q1XV4gyPQqQmYS,All Shook Up - Original Mix,0,spotify:track:0t67OOS6q1XV4gyPQqQmYS,Chris Malinchak,All Shook Up,2012-08-26,327157,327157.0,0.861,0.00214,0.443,0.198,0.12,-9.059,0.0674,124.015,4.0,0.553,1.0,2.0,"deep house, nu disco, tropical house",disco
2021-04-25T12:57:12Z,4N5ueYJmFI7jyJWSSpxR1y,Retpoid,26,spotify:track:4N5ueYJmFI7jyJWSSpxR1y,ANOTR,Retpoid Meetings,2020-04-20,371620,371620.0,0.787,0.00159,0.953,0.93,0.0747,-9.106,0.0815,123.988,4.0,0.473,0.0,7.0,"dutch tech house, house",house
2021-04-25T12:47:52Z,2i40wZkiPAGIFudrGH99nx,Outside,54,spotify:track:2i40wZkiPAGIFudrGH99nx,Kota the Friend,Outside,2021-04-21,203793,203793.0,0.86,0.342,0.749,0.0,0.446,-6.556,0.0905,99.989,4.0,0.6,0.0,1.0,"hip hop, rap, underground hip hop",rap
2021-04-25T12:19:31Z,1MLEgLIn8xJelIAAJTcmgc,Good Intentions - LP Mix,49,spotify:track:1MLEgLIn8xJelIAAJTcmgc,Session Victim,The Haunted House of House,2012,269666,269666.0,0.718,0.0357,0.74,0.939,0.0949,-12.429,0.0642,118.999,4.0,0.94,0.0,10.0,"deep house, deep soul house, electronica, float house, indie jazz, indie soul, microhouse, nu disco",indie
2021-04-23T18:53:23Z,6hDvPTT67OgU5bAgAEMcOb,A+ (feat. Denzel Curry),45,spotify:track:6hDvPTT67OgU5bAgAEMcOb,Kenny Mason,Angelic Hoodrat: Supercut,2021-04-16,168280,168280.0,0.925,0.205,0.624,0.0,0.0977,-5.934,0.261,140.051,4.0,0.46,0.0,10.0,"atl hip hop, indie hip hop, underground hip hop",indie
2021-04-21T08:12:48Z,1TP8T741rs5FswyR8I7ENS,Key Lime,43,spotify:track:1TP8T741rs5FswyR8I7ENS,D'Arabia,Key Lime,2018-04-20,324995,324995.0,0.722,0.000606,0.665,0.861,0.201,-8.764,0.0502,119.01,4.0,0.638,0.0,11.0,jazz house,jazz
2021-04-20T14:16:18Z,0bRXwKfigvpKZUurwqAlEh,Lovely Day,78,spotify:track:0bRXwKfigvpKZUurwqAlEh,Bill Withers,Menagerie,1977-10-29,254560,254560.0,0.692,0.292,0.651,0.00241,0.105,-8.267,0.0324,97.923,4.0,0.706,1.0,9.0,"funk, quiet storm, soul",funk
2021-04-19T14:05:05Z,68VCCqeujyd3SqmYAWB0lZ,Nights Over Egypt,55,spotify:track:68VCCqeujyd3SqmYAWB0lZ,The Jones Girls,Get as Much Love as You Can,1981,279800,279800.0,0.752,0.499,0.36,0.291,0.106,-14.317,0.0334,110.768,4.0,0.636,0.0,9.0,"classic soul, disco, funk, philly soul, post-disco, quiet storm, soul, urban contemporary",funk
